user_id,id_student,code_module,code_presentation,final_result,gender,age,ufv_field,ufv_course_code,ufv_course_name,ufv_level,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
user5874,630340,FFF,2014B,Pass,F,22,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,,0,120,N
user3447,572508,FFF,2013J,Pass,F,24,Computer science,comp360,comp360 - Algorithms,Senior,HE Qualification,60-70%,0,120,N
user0414,130034,EEE,2013J,Pass,M,20,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,HE Qualification,,0,30,N
user0542,398349,GGG,2014B,Distinction,F,30,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,50-60%,0,30,N
user6565,536767,FFF,2014J,Distinction,F,35,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,0-10%,0,60,N
user3356,566133,FFF,2013J,Pass,F,18,History and Culture,hist360,hist360 - Cultural Studies,Senior,Lower Than A Level,40-50%,0,90,N
user5608,623055,DDD,2013J,Pass,F,22,Media and Communications,media360,media360 - Public Speaking,Senior,Lower Than A Level,20-30%,0,60,N
user7143,646844,FFF,2014J,Distinction,F,22,Business and Management,bus275,bus275 - Supply Chain,Medium,HE Qualification,10-20,0,90,N
user4708,130013,BBB,2014B,Distinction,F,18,History and Culture,hist210,hist210 - Middle East History,Medium,A Level or Equivalent,20-30%,0,60,Y
user7300,651394,FFF,2014J,Pass,F,24,Computer science,comp240,comp240 - Web Development,Medium,A Level or Equivalent,40-50%,0,150,N
user8318,2296716,GGG,2013J,Fail,F,27,Computer science,comp340,comp340 - Data Structures,Senior,A Level or Equivalent,80-90%,0,30,N
user1680,539041,FFF,2013B,Pass,F,34,Computer science,comp240,comp240 - Web Development,Medium,A Level or Equivalent,50-60%,1,240,N
user4235,604556,BBB,2013J,Pass,F,19,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,0-10%,0,120,N
user7857,687566,FFF,2014J,Fail,F,19,Business and Management,bus275,bus275 - Supply Chain,Medium,Lower Than A Level,0-10%,0,120,N
user4340,608419,FFF,2013J,Distinction,F,26,Media and Communications,media105,media105 - Communication Strategies,Beginner,Lower Than A Level,,0,60,N
user0676,2473538,GGG,2014B,Pass,F,18,History and Culture,hist300,hist300 - Global Migrations,Senior,A Level or Equivalent,10-20,0,30,N
user6298,264281,FFF,2014B,Distinction,F,18,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,20-30%,1,120,Y
user8685,371113,EEE,2014B,Distinction,F,25,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,Lower Than A Level,50-60%,0,60,Y
user4336,608047,BBB,2013J,Fail,F,18,Computer science,comp240,comp240 - Web Development,Medium,Lower Than A Level,70-80%,0,60,N
user0970,364323,EEE,2014J,Fail,F,21,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,HE Qualification,90-100%,0,150,N
user1601,534991,GGG,2014J,Distinction,F,22,History and Culture,hist275,hist275 - Ancient Civilizations,Medium,Lower Than A Level,60-70%,0,30,N
user8909,498225,CCC,2014J,Pass,F,18,Media and Communications,media260,media260 - Media Production,Medium,HE Qualification,70-80%,1,30,N
user0784,152910,CCC,2014B,Pass,F,21,Media and Communications,media115,media115 - Media Writing,Beginner,A Level or Equivalent,50-60%,0,60,N
user0078,186149,EEE,2014B,Pass,F,21,Creative Arts and Design,arts275,arts275 - Illustration,Medium,A Level or Equivalent,30-40%,1,90,N
user2478,2692384,BBB,2013B,Pass,F,20,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,50-60%,0,60,N
user0109,260355,GGG,2013J,Distinction,F,24,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,10-20,0,30,N
user3434,572054,BBB,2013J,Distinction,F,19,Computer science,comp275,comp275 - Computer Security,Medium,Lower Than A Level,30-40%,0,60,N
user5319,605597,DDD,2014J,Pass,F,20,Computer science,comp155,comp155 - Operating Systems,Beginner,Lower Than A Level,60-70%,1,60,N
user8598,300059,DDD,2014J,Pass,F,24,Computer science,comp275,comp275 - Computer Security,Medium,A Level or Equivalent,70-80%,0,120,N
user1986,551053,BBB,2013B,Pass,F,20,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,10-20,0,60,Y
user2456,2608453,FFF,2013B,Pass,F,21,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,60-70%,0,60,N
user7842,687173,DDD,2014J,Fail,F,22,Computer science,comp240,comp240 - Web Development,Medium,HE Qualification,90-100%,0,60,N
user0817,200863,CCC,2014B,Pass,F,21,History and Culture,hist275,hist275 - Ancient Civilizations,Medium,Lower Than A Level,0-10%,0,60,N
user2381,2327072,FFF,2013B,Distinction,F,18,Creative Arts and Design,arts175,arts175 - 3D Modeling,Beginner,A Level or Equivalent,60-70%,0,120,Y
user2104,555407,EEE,2013J,Withdrawn,F,19,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,70-80%,0,90,N
user1173,476596,EEE,2014J,Pass,M,22,Business and Management,bus260,bus260 - Project Management,Medium,HE Qualification,70-80%,0,60,N
user2567,182661,BBB,2013J,Pass,F,23,Computer science,comp260,comp260 - Distributed Systems,Medium,Lower Than A Level,40-50%,3,60,N
user4850,377929,DDD,2013J,Pass,F,20,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,A Level or Equivalent,20-30%,0,90,N
user1580,534086,FFF,2013B,Distinction,F,24,Business and Management,bus300,bus300 - HR Management,Senior,HE Qualification,40-50%,1,150,N
user6509,507783,DDD,2014B,Distinction,F,23,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,50-60%,0,90,N
user2174,557308,FFF,2014J,Pass,F,28,Business and Management,bus285,bus285 - Business Law,Medium,HE Qualification,0-10%,1,150,N
user7463,656253,DDD,2014J,Distinction,F,34,Creative Arts and Design,arts275,arts275 - Illustration,Medium,Lower Than A Level,60-70%,1,60,N
user0493,311659,AAA,2014J,Withdrawn,F,30,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,70-80%,0,120,N
user0865,272580,GGG,2014B,Pass,F,20,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,20-30%,0,30,N
user4600,2451269,FFF,2013J,Pass,F,20,Media and Communications,media125,media125 - Public Speaking,Beginner,A Level or Equivalent,70-80%,0,120,N
user5251,589997,BBB,2014B,Withdrawn,F,26,Computer science,comp115,comp115 - Data Structures,Beginner,A Level or Equivalent,80-90%,0,60,N
user8637,342957,EEE,2014B,Distinction,F,23,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,Lower Than A Level,80-90%,0,60,N
user0778,143741,EEE,2014J,Withdrawn,F,19,Media and Communications,media285,media285 - Advertising Concepts,Medium,A Level or Equivalent,40-50%,0,60,N
user8355,2487573,BBB,2014J,Distinction,F,22,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,90-100%,0,150,N
user3612,579486,FFF,2013J,Fail,F,22,History and Culture,hist340,hist340 - Canadian History,Senior,Lower Than A Level,70-80%,0,60,N
user5087,553437,BBB,2014B,Pass,M,32,Creative Arts and Design,arts285,arts285 - Game Art,Medium,A Level or Equivalent,50-60%,0,60,N
user5358,610494,FFF,2014B,Fail,F,28,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,,0,60,N
user2733,362907,BBB,2013J,Withdrawn,F,18,Creative Arts and Design,arts115,arts115 - Drawing I,Beginner,Lower Than A Level,20-30%,2,60,N
user2302,563330,EEE,2014J,Distinction,F,30,Business and Management,bus125,bus125 - Marketing Basics,Beginner,HE Qualification,10-20,0,60,N
user4070,598315,BBB,2013J,Pass,F,20,Computer science,comp340,comp340 - Data Structures,Senior,Lower Than A Level,0-10%,0,60,Y
user3694,583179,FFF,2013J,Pass,F,21,Business and Management,bus125,bus125 - Marketing Basics,Beginner,A Level or Equivalent,80-90%,0,120,N
user3966,594529,DDD,2013B,Pass,F,22,Computer science,comp240,comp240 - Web Development,Medium,Lower Than A Level,90-100%,0,60,N
user8849,478550,GGG,2013J,Pass,F,25,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,Lower Than A Level,0-10%,0,30,N
user3935,593593,BBB,2013J,Pass,F,23,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,80-90%,0,60,N
user8991,523061,EEE,2013J,Distinction,F,22,Media and Communications,media115,media115 - Media Writing,Beginner,A Level or Equivalent,40-50%,0,120,N
user2835,422479,CCC,2014J,Distinction,M,20,Media and Communications,media360,media360 - Public Speaking,Senior,A Level or Equivalent,60-70%,0,120,N
user0488,304465,EEE,2014B,Pass,F,18,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,60-70%,1,120,N
user5774,627550,BBB,2014B,Distinction,F,30,Media and Communications,media300,media300 - Content Strategy,Senior,No Formal quals,0-10%,0,60,N
user8224,699153,FFF,2014J,Pass,F,20,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,40-50%,0,60,N
user2083,554608,BBB,2013B,Pass,F,20,Computer science,comp210,comp210 - Machine Learning,Medium,Lower Than A Level,60-70%,0,120,N
user7226,649018,BBB,2014J,Pass,F,23,Business and Management,bus125,bus125 - Marketing Basics,Beginner,A Level or Equivalent,50-60%,0,60,N
user3735,585004,BBB,2013J,Distinction,F,23,Media and Communications,media285,media285 - Advertising Concepts,Medium,Lower Than A Level,10-20,0,120,N
user2579,197759,BBB,2013J,Pass,F,26,Media and Communications,media135,media135 - Digital Journalism,Beginner,A Level or Equivalent,80-90%,0,60,N
user6963,630404,FFF,2014J,Pass,F,19,History and Culture,hist210,hist210 - Middle East History,Medium,Lower Than A Level,60-70%,0,90,N
user6550,528432,FFF,2014J,Pass,F,24,Computer science,comp155,comp155 - Operating Systems,Beginner,A Level or Equivalent,80-90%,1,60,N
user3381,567925,FFF,2013J,Fail,F,20,Computer science,comp135,comp135 - Databases,Beginner,Lower Than A Level,0-10%,0,90,N
user7577,677846,FFF,2014J,Pass,F,19,Computer science,comp115,comp115 - Data Structures,Beginner,A Level or Equivalent,60-70%,0,120,N
user0949,353093,GGG,2014B,Distinction,F,22,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,Lower Than A Level,10-20,0,30,N
user2472,2654302,CCC,2014J,Distinction,F,18,Business and Management,bus340,bus340 - Financial Accounting,Senior,A Level or Equivalent,20-30%,0,60,N
user0970,364323,CCC,2014B,Fail,F,21,Creative Arts and Design,arts285,arts285 - Game Art,Medium,A Level or Equivalent,0-10%,0,60,N
user1198,480382,BBB,2013B,Withdrawn,F,18,Computer science,comp340,comp340 - Data Structures,Senior,A Level or Equivalent,50-60%,0,120,N
user8646,348159,FFF,2013B,Pass,F,22,Media and Communications,media175,media175 - Visual Communication,Beginner,HE Qualification,0-10%,0,60,N
user1720,541113,GGG,2014J,Pass,F,22,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,20-30%,0,30,N
user3330,563794,DDD,2014J,Withdrawn,F,22,Creative Arts and Design,arts135,arts135 - Typography,Beginner,A Level or Equivalent,80-90%,0,120,Y
user3850,590310,BBB,2013J,Pass,F,23,Computer science,comp135,comp135 - Databases,Beginner,Lower Than A Level,0-10%,0,180,N
user0715,27891,EEE,2014B,Distinction,F,24,Computer science,comp260,comp260 - Distributed Systems,Medium,A Level or Equivalent,10-20,0,60,N
user7360,652969,BBB,2014J,Distinction,M,20,Computer science,comp320,comp320 - Intro to Programming,Senior,A Level or Equivalent,0-10%,0,60,N
user4503,1797168,FFF,2013J,Distinction,F,19,Business and Management,bus210,bus210 - Corporate Finance,Medium,Lower Than A Level,,0,60,N
user8063,693983,BBB,2014J,Withdrawn,F,25,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,40-50%,0,60,N
user2467,2639611,CCC,2014J,Withdrawn,F,22,Business and Management,bus360,bus360 - Marketing Basics,Senior,A Level or Equivalent,80-90%,0,60,N
user0397,75255,AAA,2014J,Fail,M,18,Business and Management,bus320,bus320 - Principles of Management,Senior,A Level or Equivalent,40-50%,0,120,N
user5233,586435,FFF,2014B,Pass,F,21,Creative Arts and Design,arts285,arts285 - Game Art,Medium,A Level or Equivalent,90-100%,0,60,N
user4504,1866742,BBB,2013J,Withdrawn,F,19,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,Lower Than A Level,40-50%,0,120,N
user3605,579255,BBB,2014B,Pass,F,28,History and Culture,hist320,hist320 - World History,Senior,Lower Than A Level,50-60%,1,120,N
user5836,629274,BBB,2014B,Pass,F,20,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,A Level or Equivalent,80-90%,0,60,N
user0762,110881,BBB,2013B,Withdrawn,M,20,Business and Management,bus115,bus115 - Financial Accounting,Beginner,A Level or Equivalent,40-50%,0,60,N
user1211,482945,EEE,2014J,Pass,M,23,Media and Communications,media360,media360 - Public Speaking,Senior,A Level or Equivalent,60-70%,0,30,N
user8726,397149,DDD,2014J,Pass,F,18,History and Culture,hist320,hist320 - World History,Senior,A Level or Equivalent,10-20,1,60,Y
user4408,611046,FFF,2013J,Pass,F,28,Business and Management,bus300,bus300 - HR Management,Senior,HE Qualification,10-20,0,60,N
user8660,357214,GGG,2013J,Withdrawn,M,35,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,0-10%,0,30,N
user1663,537572,FFF,2013B,Distinction,F,20,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,30-40%,0,120,N
user4174,602324,BBB,2013J,Distinction,F,19,Business and Management,bus125,bus125 - Marketing Basics,Beginner,HE Qualification,30-40%,0,60,N
user1256,492946,EEE,2013J,Pass,F,24,History and Culture,hist135,hist135 - Modern Europe,Beginner,HE Qualification,,0,60,N
user3845,590202,BBB,2013J,Fail,F,21,History and Culture,hist125,hist125 - Cultural Studies,Beginner,HE Qualification,50-60%,0,60,N
user5468,616919,BBB,2014B,Fail,F,30,Computer science,comp230,comp230 - Software Engineering,Medium,A Level or Equivalent,80-90%,0,60,N
user1775,543533,CCC,2014J,Pass,F,21,Business and Management,bus320,bus320 - Principles of Management,Senior,A Level or Equivalent,20-30%,0,120,N
user2012,551954,CCC,2014J,Pass,F,33,Media and Communications,media210,media210 - Media Ethics,Medium,A Level or Equivalent,50-60%,0,60,N
user0008,45642,GGG,2013J,Pass,F,31,History and Culture,hist230,hist230 - Asian Civilizations,Medium,Lower Than A Level,0-10%,0,30,N
user1359,507485,BBB,2013B,Withdrawn,F,20,Media and Communications,media240,media240 - Podcasting,Medium,Lower Than A Level,0-10%,0,60,N
user5275,597882,FFF,2014B,Distinction,F,18,Creative Arts and Design,arts230,arts230 - Interaction Design,Medium,A Level or Equivalent,30-40%,1,120,N
user5637,624202,DDD,2013J,Withdrawn,F,21,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,40-50%,0,120,N
user1374,509901,GGG,2014J,Pass,F,19,Creative Arts and Design,arts340,arts340 - Drawing I,Senior,A Level or Equivalent,0-10%,0,30,N
user8974,518116,GGG,2013J,Fail,F,30,Media and Communications,media300,media300 - Content Strategy,Senior,Lower Than A Level,30-40%,0,30,N
user5245,588495,FFF,2014B,Fail,F,19,Business and Management,bus125,bus125 - Marketing Basics,Beginner,HE Qualification,70-80%,0,60,N
user3680,582878,FFF,2013J,Distinction,F,20,History and Culture,hist135,hist135 - Modern Europe,Beginner,A Level or Equivalent,10-20,1,60,N
user1423,515497,EEE,2014B,Withdrawn,F,21,Computer science,comp105,comp105 - Intro to Programming,Beginner,HE Qualification,,0,30,N
user2271,560891,BBB,2013B,Pass,F,25,Business and Management,bus360,bus360 - Marketing Basics,Senior,Lower Than A Level,20-30%,0,60,N
user4280,606377,DDD,2013B,Pass,F,24,Business and Management,bus230,bus230 - Entrepreneurship,Medium,A Level or Equivalent,70-80%,0,60,N
user4347,608738,DDD,2013B,Distinction,F,23,Computer science,comp230,comp230 - Software Engineering,Medium,A Level or Equivalent,30-40%,0,120,N
user1439,517853,GGG,2014J,Fail,F,19,Computer science,comp360,comp360 - Algorithms,Senior,Lower Than A Level,50-60%,0,30,N
user5296,600259,FFF,2014B,Distinction,F,23,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,80-90%,0,120,N
user8865,483666,EEE,2013J,Pass,F,26,Business and Management,bus360,bus360 - Marketing Basics,Senior,A Level or Equivalent,50-60%,0,30,N
user5539,620073,BBB,2014B,Distinction,F,20,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,Lower Than A Level,60-70%,0,60,N
user7891,689094,DDD,2014J,Pass,F,18,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,A Level or Equivalent,40-50%,0,60,N
user1196,479519,BBB,2013B,Pass,F,22,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,No Formal quals,0-10%,1,120,N
user7511,674748,FFF,2014J,Distinction,F,19,Business and Management,bus175,bus175 - Business Analytics,Beginner,Lower Than A Level,50-60%,0,60,N
user1988,551129,BBB,2013B,Fail,F,35,History and Culture,hist155,hist155 - History of Science,Beginner,A Level or Equivalent,90-100%,0,60,Y
user5703,625724,BBB,2014B,Pass,F,26,Computer science,comp360,comp360 - Algorithms,Senior,HE Qualification,10-20,0,60,N
user4271,605916,BBB,2013J,Pass,F,20,Media and Communications,media135,media135 - Digital Journalism,Beginner,A Level or Equivalent,10-20,0,60,N
user5213,581222,DDD,2013J,Pass,F,19,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,30-40%,0,90,N
user8059,693793,DDD,2014J,Pass,F,19,Computer science,comp320,comp320 - Intro to Programming,Senior,A Level or Equivalent,0-10%,0,240,N
user6578,545964,BBB,2014J,Fail,F,22,Creative Arts and Design,arts210,arts210 - Photography,Medium,A Level or Equivalent,20-30%,0,120,N
user0590,569505,FFF,2013J,Withdrawn,F,34,Computer science,comp175,comp175 - Computer Networks,Beginner,Lower Than A Level,90-100%,0,90,N
user7046,640712,FFF,2014J,Pass,F,32,Computer science,comp340,comp340 - Data Structures,Senior,Lower Than A Level,60-70%,0,60,N
user8828,471018,EEE,2013J,Fail,F,18,Media and Communications,media340,media340 - Media Writing,Senior,Lower Than A Level,20-30%,0,60,N
user1051,408112,GGG,2014J,Withdrawn,F,21,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,20-30%,0,30,N
user8379,2614271,DDD,2014J,Fail,F,19,Business and Management,bus320,bus320 - Principles of Management,Senior,A Level or Equivalent,70-80%,0,60,N
